,Fauna/Flora,Grupo,Família,Espécie (Simplificado),Nome Comum,Categoria de Ameaça,Sigla Categoria de Ameaça,Bioma,Principais Ameaças,Presença em Áreas Protegidas,Plano de Ação Nacional para Conservação (PAN),Ordenamento Pesqueiro,Nível de Proteção na Estratégia Nacional,Espécie exclusiva do Brasil,Estados de Ocorrência
1590,Flora, Angiospermas, Asteraceae, Chromolaena arrayana, , Em Perigo EN , EN, Cerrado, Mineracao, Nao, Nao, Nao,1, Nao," GO, SP"
1591,Flora, Angiospermas, Asteraceae, Chromolaena costatipes, , Em Perigo EN , EN, Cerrado, Turismo Recreacao Queimadas, Sim, Nao, Nao,2, Sim, MG
1592,Flora, Angiospermas, Asteraceae, Chromolaena rhinanthacea, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos Assentamentos Humanos Cidades Mineracao, Sim, Nao, Nao,2, Informacao nao disponivel," SP, PR, SC"
1593,Flora, Angiospermas, Asteraceae, Chronopappus bifrons, , Vulneravel VU , VU, Cerrado, Turismo Recreacao Mineracao Extracao de Nao Madereiras Queimadas, Sim, Nao, Nao,2, Informacao nao disponivel, MG
1594,Flora, Angiospermas, Asteraceae, Chrysolaena nicolackii, , Vulneravel VU , VU, Cerrado, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Informacao nao disponivel, PR
1595,Flora, Angiospermas, Sapotaceae, Chrysophyllum imperiale," guapeba, marmeleiro do mato", Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos Baixa Densidade, Sim, Nao, Nao,2, Sim," MG, RJ, SP"
1596,Flora, Angiospermas, Sapotaceae, Chrysophyllum januariense, , Vulneravel VU , VU, Mata Atlantica, Turismo Recreacao, Sim, Nao, Nao,2, Sim," BA, ES, RJ"
1597,Flora, Angiospermas, Poaceae, Chusquea attenuata, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,3, Sim," BA, MG, RJ, SP"
1598,Flora, Angiospermas, Poaceae, Chusquea baculifera, , Criticamente em Perigo CR , CR, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos Especies Invasoras, Sim, Nao, Nao,2, Sim," ES, MG"
1599,Flora, Angiospermas, Poaceae, Chusquea erecta, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, SP
1600,Flora, Angiospermas, Poaceae, Chusquea heterophylla, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos Queimadas, Sim, Sim, Nao,3, Sim," MG, RJ, SP"
1601,Flora, Angiospermas, Poaceae, Chusquea pulchella, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," BA, RJ, SP"
1602,Flora, Angiospermas, Poaceae, Chusquea tenuiglumis, , Criticamente em Perigo CR , CR," Cerrado, Mata Atlantica", Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," MG, SP, SC"
1603,Flora, Angiospermas, Lauraceae, Cinnamomum erythropus, , Em Perigo EN , EN, Cerrado, Mineracao Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,3, Informacao nao disponivel, MG
1604,Flora, Angiospermas, Lauraceae, Cinnamomum hatschbachii, , Vulneravel VU , VU, Mata Atlantica, Agropecuaria Plantacao de Madereiras, Sim, Nao, Nao,2, Sim," PR, SC"
1605,Flora, Angiospermas, Lauraceae, Cinnamomum quadrangulum, , Vulneravel VU , VU, Cerrado, Mineracao, Sim, Sim, Nao,3, Sim, MG
1606,Flora, Angiospermas, Cactaceae, Cipocereus bradei, Quiabo da lapa, Vulneravel VU , VU, Cerrado, Perda de Habitat Degradacao Induzida por Humanos Distribuicao Restrita Extracao Direta, Sim, Sim, Nao,3, Sim, MG
1607,Flora, Angiospermas, Cactaceae, Cipocereus crassisepalus, , Em Perigo EN , EN, Cerrado, Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,3, Sim, MG
1608,Flora, Angiospermas, Cactaceae, Cipocereus laniflorus, , Em Perigo EN , EN, Mata Atlantica, Distribuicao Restrita, Sim, Sim, Nao,3, Sim, MG
1609,Flora, Angiospermas, Cactaceae, Cipocereus minensis, Rabo de raposa Quiabo da lapa Quiabo do inferno, Vulneravel VU , VU," Cerrado, Mata Atlantica", Queimadas Mineracao, Sim, Sim, Nao,3, Sim, MG
1610,Flora, Angiospermas, Cactaceae, Cipocereus pusilliflorus, , Criticamente em Perigo CR , CR," Caatinga, Cerrado", Distribuicao Restrita Baixa Densidade, Sim, Sim, Nao,3, Sim, MG
1611,Flora, Angiospermas, Orchidaceae, Cirrhaea fuscolutea, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," BA, RJ, SP, PR, RS, SC"
1612,Flora, Angiospermas, Orchidaceae, Cirrhaea loddigesii, , Criticamente em Perigo CR , CR, Mata Atlantica, Vazio, Sim, Nao, Nao,2, Sim," ES, RJ, SP, PR, SC, RS"
1613,Flora, Angiospermas, Orchidaceae, Cirrhaea longiracemosa, , Vulneravel VU , VU, Mata Atlantica, Agropecuaria, Sim, Nao, Nao,2, Sim," BA, MG, ES, SP, RJ, PR, SC, "
1614,Flora, Angiospermas, Vitaceae, Cissus apendiculata, , Em Perigo EN , EN," Amazonia, Cerrado", Mineracao, Sim, Nao, Nao,2, Sim," PA, TO MA"
1615,Flora, Angiospermas, Vitaceae, Cissus inundata, , Vulneravel VU , VU, Cerrado, Plantacao de Madereiras Mineracao, Sim, Sim, Nao,2, Informacao nao disponivel, DF
1616,Flora, Angiospermas, Verbenaceae, Citharexylum obtusifolium, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria, Sim, Nao, Nao,2, Informacao nao disponivel," BA, ES"
1617,Flora, Angiospermas, Orchidaceae, Cleistes aphylla, , Em Perigo EN , EN, Cerrado, Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,3, Sim," GO, DF, MG, PR"
1618,Flora, Angiospermas, Clusiaceae, Clusia aemygdioi, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria Perda de Habitat Degradacao Induzida por Humanos Plantacao de Madereiras, Sim, Nao, Nao,2, Sim, ES
1619,Flora, Angiospermas, Gesneriaceae, Codonanthe carnosa, , Vulneravel VU , VU, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," ES, MG, RJ, SP"
1620,Flora, Angiospermas, Gesneriaceae, Codonanthe venosa, , Vulneravel VU , VU, Mata Atlantica, Vazio, Sim, Nao, Nao,2, Informacao nao disponivel," SP, RJ"
1621,Flora, Angiospermas, Orchidaceae, Codonorchis canisioi, , Criticamente em Perigo CR , CR, Pampa, Mudancas na Dinamica das Especies Nativas, Nao, Nao, Nao,2, Sim, RS
1622,Flora, Angiospermas, Poaceae, Colanthelia macrostachya, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Informacao nao disponivel," RJ, SP"
1623,Flora, Angiospermas, Cactaceae, Coleocephalocereus buxbaumianus subsp. flavisetus, , Vulneravel VU , VU, Mata Atlantica, Mineracao, Sim, Nao, Nao,2, Sim, MG
1624,Flora, Angiospermas, Cactaceae, Coleocephalocereus purpureus, , Em Perigo EN , EN, Caatinga, Distribuicao Restrita Extracao Direta Agropecuaria Mineracao, Nao, Sim, Nao,2, Sim, MG
1625,Flora, Angiospermas, Rhamnaceae, Colletia exserta," Coroa de Cristo, Quina, Quina cruzeiro, Quina de Porto Alegre", Em Perigo EN , EN," Mata Atlantica, Pampa", Plantacao de Madereiras Agropecuaria, Sim, Nao, Nao,2, Nao," RS, SC"
1626,Flora, Angiospermas, Rhamnaceae, Colletia paradoxa," Cruzeiro, Cura manoel, Curo Curro, Quina do campo", Em Perigo EN , EN," Mata Atlantica, Pampa", Vazio, Sim, Sim, Nao,2, Nao," RS, SC, PR"
1627,Flora, Angiospermas, Asteraceae, Cololobus longiangustatus, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria, Sim, Nao, Nao,2, Sim," ES, RJ"
1628,Flora, Angiospermas, Asteraceae, Cololobus rupestris, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos Queimadas, Sim, Nao, Nao,2, Sim," ES, RJ, MG"
1629,Flora, Angiospermas, Eriocaulaceae, Comanthera bahiensis, , Em Perigo EN , EN," Caatinga, Cerrado", Perda de Habitat Degradacao Induzida por Humanos Agropecuaria, Sim, Sim, Nao,2, Sim, BA
1630,Flora, Angiospermas, Eriocaulaceae, Comanthera brasiliana, , Criticamente em Perigo CR , CR, Cerrado, Extracao Direta Agropecuaria Perda de Habitat Degradacao Induzida por Humanos , Nao, Sim, Nao,2, Sim, MG
1631,Flora, Angiospermas, Eriocaulaceae, Comanthera elegans, , Em Perigo EN , EN, Cerrado, Extracao Direta, Sim, Sim, Nao,2, Sim, MG
1632,Flora, Angiospermas, Eriocaulaceae, Comanthera harleyi, , Vulneravel VU , VU," Cerrado, Caatinga", Agropecuaria Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,2, Sim, BA
1633,Flora, Angiospermas, Eriocaulaceae, Comanthera mucugensis, Sempre viva de Mucuge, Em Perigo EN , EN," Caatinga, Cerrado", Queimadas Agropecuaria Extracao Direta, Sim, Sim, Nao,2, Sim, BA
1634,Flora, Angiospermas, Combretaceae, Combretum rupicola, , Criticamente em Perigo CR , CR, Mata Atlantica, Vazio, Sim, Nao, Nao,2, Sim, PE
1635,Flora, Angiospermas, Rutaceae, Conchocarpus bellus, , Criticamente em Perigo CR , CR, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Nao, Nao, Nao,1, Sim, ES
1636,Flora, Angiospermas, Rutaceae, Conchocarpus cauliflorus, , Criticamente em Perigo CR , CR, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, ES
1637,Flora, Angiospermas, Rutaceae, Conchocarpus marginatus, , Criticamente em Perigo CR , CR, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, ES
1638,Flora, Angiospermas, Rhamnaceae, Condalia buxifolia," Coronilha, Folha de buxo", Em Perigo EN , EN," Mata Atlantica, Pampa", Perda de Habitat Degradacao Induzida por Humanos Plantacao de Madereiras, Sim, Nao, Nao,2, Nao," BA, RJ RS, SC"
1639,Flora, Angiospermas, Orchidaceae, Constantia cipoensis, , Criticamente em Perigo CR , CR, Cerrado, Extracao Direta Queimadas, Sim, Sim, Nao,3, Sim, MG
1640,Flora, Angiospermas, Orchidaceae, Coppensia macronyx, , Vulneravel VU , VU, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Nao," PR, SC, RS"
1641,Flora, Angiospermas, Orchidaceae, Coppensia majevskyi, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria Turismo Recreacao, Sim, Nao, Nao,2, Sim, ES
1642,Flora, Angiospermas, Chrysobalanaceae, Couepia belemii, milho torrado, Vulneravel VU , VU, Mata Atlantica, Agropecuaria Extracao de Madeira Plantacao de Madereiras, Sim, Nao, Nao,2, Sim," BA, ES"
1643,Flora, Angiospermas, Chrysobalanaceae, Couepia carautae, milho torrado, Em Perigo EN , EN, Mata Atlantica, Plantacao de Madereiras Agropecuaria, Sim, Nao, Nao,2, Sim," ES, RJ"
1644,Flora, Angiospermas, Chrysobalanaceae, Couepia joaquinae, , Criticamente em Perigo CR , CR, Amazonia, Agropecuaria Mineracao, Sim, Nao, Nao,2, Sim, AP
1645,Flora, Angiospermas, Chrysobalanaceae, Couepia leitaofilhoi, , Vulneravel VU , VU, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, SP
1646,Flora, Angiospermas, Chrysobalanaceae, Couepia meridionalis, , Criticamente em Perigo CR , CR, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, SP
1647,Flora, Angiospermas, Chrysobalanaceae, Couepia schottii," oiti boi, milho torrado da folha larga", Em Perigo EN , EN, Mata Atlantica, Assentamentos Humanos Cidades Disturbio Humano Agropecuaria, Sim, Nao, Nao,2, Sim," BA, ES, RJ"
1648,Flora, Angiospermas, Lecythidaceae, Couratari asterotricha, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Informacao nao disponivel," ES, RJ"
1649,Flora, Angiospermas, Lecythidaceae, Couratari pyramidata, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,2, Sim, RJ
1650,Flora, Angiospermas, Rubiaceae, Coussarea bocainae, , Em Perigo EN , EN, Mata Atlantica, Turismo Recreacao, Sim, Nao, Nao,2, Sim," SP, RJ"
1651,Flora, Angiospermas, Crassulaceae, Crassula peduncularis, , Criticamente em Perigo CR , CR, Pampa, Agropecuaria Perda de Habitat Degradacao Induzida por Humanos Especies Invasoras, Nao, Nao, Nao,1, Nao," RS, SC"
1652,Flora, Angiospermas, Euphorbiaceae, Croton leptobotryus, , Vulneravel VU , VU, Cerrado, Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,2, Sim," MG, GO, SP"
1653,Flora, Angiospermas, Bromeliaceae, Cryptanthus burle marxii, , Vulneravel VU , VU, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, PE
1654,Flora, Angiospermas, Bromeliaceae, Cryptanthus capitatus, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, ES
1655,Flora, Angiospermas, Bromeliaceae, Cryptanthus caracensis, , Criticamente em Perigo CR , CR, Cerrado, Distribuicao Restrita Queimadas, Sim, Nao, Nao,2, Sim, MG
1656,Flora, Angiospermas, Bromeliaceae, Cryptanthus caulescens, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, ES
1657,Flora, Angiospermas, Bromeliaceae, Cryptanthus coriaceus, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," BA, ES"
1658,Flora, Angiospermas, Bromeliaceae, Cryptanthus dorothyae, , Em Perigo EN , EN, Mata Atlantica, Desenvolvimento e Infraestrutura, Sim, Nao, Nao,2, Sim," ES, RJ"
1659,Flora, Angiospermas, Bromeliaceae, Cryptanthus exaltatus, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, ES
1660,Flora, Angiospermas, Bromeliaceae, Cryptanthus fernseeoides, , Criticamente em Perigo CR , CR, Mata Atlantica, Vazio, Nao, Nao, Nao,1, Sim, ES
1661,Flora, Angiospermas, Bromeliaceae, Cryptanthus fosterianus, , Criticamente em Perigo CR , CR, Mata Atlantica, Agropecuaria, Sim, Nao, Nao,2, Sim, PE
1662,Flora, Angiospermas, Bromeliaceae, Cryptanthus glazioui, , Criticamente em Perigo CR , CR, Cerrado, Mineracao, Sim, Nao, Nao,2, Sim, MG
1663,Flora, Angiospermas, Bromeliaceae, Cryptanthus maritimus, , Em Perigo EN , EN, Mata Atlantica, Desenvolvimento e Infraestrutura, Sim, Nao, Nao,2, Sim, ES
1664,Flora, Angiospermas, Bromeliaceae, Cryptanthus minarum, , Em Perigo EN , EN, Cerrado, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, MG
1665,Flora, Angiospermas, Bromeliaceae, Cryptanthus odoratissimus, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria, Nao, Nao, Nao,1, Sim, ES
1666,Flora, Angiospermas, Bromeliaceae, Cryptanthus pseudoscaposus, , Em Perigo EN , EN, Mata Atlantica, Vazio, Sim, Nao, Nao,2, Sim, ES
1667,Flora, Angiospermas, Bromeliaceae, Cryptanthus roberto kautskyi, , Criticamente em Perigo CR , CR, Mata Atlantica, Vazio, Nao, Nao, Nao,1, Sim, ES
1668,Flora, Angiospermas, Bromeliaceae, Cryptanthus scaposus, , Em Perigo EN , EN, Mata Atlantica, Vazio, Nao, Nao, Nao,1, Sim, ES
1669,Flora, Angiospermas, Bromeliaceae, Cryptanthus whitmanii, , Criticamente em Perigo CR , CR, Mata Atlantica, Vazio, Nao, Nao, Nao,1, Sim, ES
1670,Flora, Angiospermas, Bromeliaceae, Cryptanthus zonatus, , Vulneravel VU , VU, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos Extracao de Nao Madereiras, Sim, Nao, Nao,2, Sim," AL, PE, RN, SE"
1671,Flora, Angiospermas, Sapindaceae, Cupania concolor, , Vulneravel VU , VU, Mata Atlantica, Agropecuaria, Sim, Nao, Nao,2, Sim," MG, RJ, SP"
1672,Flora, Angiospermas, Sapindaceae, Cupania furfuracea, , Vulneravel VU , VU, Mata Atlantica, Queimadas Industrias, Sim, Nao, Nao,2, Sim," BA, ES, RJ, SP"
1673,Flora, Angiospermas, Lythraceae, Cuphea adenophylla, , Criticamente em Perigo CR , CR, Cerrado, Queimadas Desenvolvimento e Infraestrutura Especies Invasoras, Sim, Nao, Nao,2, Sim, MG
1674,Flora, Angiospermas, Lythraceae, Cuphea arenarioides, , Vulneravel VU , VU," Cerrado, Mata Atlantica", Vazio, Sim, Nao, Nao,2, Sim," AL, MG, SP"
1675,Flora, Angiospermas, Lythraceae, Cuphea bahiensis, , Em Perigo EN , EN," Caatinga, Cerrado", Queimadas, Sim, Nao, Nao,2, Sim, BA
1676,Flora, Angiospermas, Lythraceae, Cuphea cipoensis, , Em Perigo EN , EN, Cerrado, Queimadas, Sim, Sim, Nao,3, Sim, MG
1677,Flora, Angiospermas, Lythraceae, Cuphea cuiabensis, , Em Perigo EN , EN, Cerrado, Extracao de Madeira Assentamentos Humanos Cidades Queimadas Perda de Habitat Degradacao Induzida por Humanos Especies Invasoras, Sim, Nao, Nao,2, Sim, MT
1678,Flora, Angiospermas, Lythraceae, Cuphea glaziovii, , Em Perigo EN , EN, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Nao," SP, PR"
1679,Flora, Angiospermas, Lythraceae, Cuphea lindmaniana, , Em Perigo EN , EN, Mata Atlantica, Plantacao de Madereiras Agropecuaria Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," PR, RS, SC"
1680,Flora, Angiospermas, Lythraceae, Cuphea rubro virens, , Criticamente em Perigo CR , CR, Cerrado, Queimadas Assentamentos Humanos Cidades Perda de Habitat Degradacao Induzida por Humanos Mineracao Especies Invasoras, Nao, Sim, Nao,2, Sim, MG
1681,Flora, Angiospermas, Lythraceae, Cuphea teleandra, , Criticamente em Perigo CR , CR, Cerrado, Mineracao Agropecuaria Queimadas Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,2, Sim, MG
1682,Flora, Angiospermas, Lamiaceae, Cyanocephalus apertiflorus, , Vulneravel VU , VU, Mata Atlantica, Vazio, Sim, Nao, Nao,2, Sim, PR
1683,Flora, Angiospermas, Lamiaceae, Cyanocephalus caprariifolius, , Em Perigo EN , EN, Cerrado, Vazio, Sim, Nao, Nao,2, Sim, GO
1684,Flora, Angiospermas, Lamiaceae, Cyanocephalus delicatulus, , Em Perigo EN , EN, Caatinga, Vazio, Sim, Nao, Nao,2, Sim, BA
1685,Flora, Angiospermas, Lamiaceae, Cyanocephalus digitatus, , Em Perigo EN , EN, Cerrado, Vazio, Sim, Sim, Nao,3, Sim, GO
1686,Flora, Angiospermas, Lamiaceae, Cyanocephalus tagetifolius, , Em Perigo EN , EN, Cerrado, Vazio, Sim, Sim, Nao,3, Sim, GO
1687,Flora, Angiospermas, Lamiaceae, Cyanocephalus viaticus, , Em Perigo EN , EN, Caatinga, Vazio, Sim, Nao, Nao,2, Sim, MG
1688,Flora, Angiospermas, Orchidaceae, Cyclopogon dutrae, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria, Sim, Nao, Nao,2, Nao," PR, RS"
1689,Flora, Angiospermas, Orchidaceae, Cycnoches pentadactylum, , Em Perigo EN , EN," Amazonia, Cerrado, Mata Atlantica", Extracao Direta Mineracao, Sim, Nao, Nao,2, Nao," AM, TO, DF, ES"
1690,Flora, Angiospermas, Cyperaceae, Cyperus atlanticus, , Vulneravel VU , VU, Mata Atlantica, Especies Invasoras, Sim, Nao, Nao,2, Sim," ES, PE"
1691,Flora, Angiospermas, Orchidaceae, Cyrtopodium caiapoense, , Vulneravel VU , VU, Cerrado, Perda de Habitat Degradacao Induzida por Humanos Mineracao, Sim, Sim, Nao,3, Sim," DF, MT, MG, GO"
1692,Flora, Angiospermas, Orchidaceae, Cyrtopodium hatschbachii, , Em Perigo EN , EN," Cerrado, Mata Atlantica", Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," GO, MT, MG, SP"
1693,Flora, Angiospermas, Orchidaceae, Cyrtopodium lamellaticallosum, , Criticamente em Perigo CR , CR, Cerrado, Mineracao, Sim, Nao, Nao,2, Sim, MG
1694,Flora, Angiospermas, Orchidaceae, Cyrtopodium latifolium, , Criticamente em Perigo CR , CR, Cerrado, Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim," DF, MT"
1695,Flora, Angiospermas, Orchidaceae, Cyrtopodium linearifolium, , Criticamente em Perigo CR , CR, Cerrado, Queimadas, Sim, Sim, Nao,3, Sim, GO
1696,Flora, Angiospermas, Orchidaceae, Cyrtopodium lissochiloides, , Vulneravel VU , VU," Cerrado, Mata Atlantica", Desenvolvimento e Infraestrutura, Sim, Sim, Nao,4, Sim," GO, SP"
1697,Flora, Angiospermas, Orchidaceae, Cyrtopodium palmifrons, , Vulneravel VU , VU," Cerrado, Mata Atlantica", Vazio, Sim, Sim, Nao,3, Nao," MG, SP, PR, SC, RS"
1698,Flora, Angiospermas, Orchidaceae, Cyrtopodium poecilum var. roseum, , Em Perigo EN , EN, Cerrado, Agropecuaria, Sim, Nao, Nao,2, Sim, MG
1699,Flora, Angiospermas, Orchidaceae, Cyrtopodium triste, , Vulneravel VU , VU, Cerrado, Vazio, Sim, Nao, Nao,2, Sim," DF, GO, MT, MG, SP"
1700,Flora, Angiospermas, Burseraceae, Dacryodes edilsonii," breu, breu mescla", Em Perigo EN , EN, Amazonia, Agropecuaria, Sim, Nao, Nao,2, Informacao nao disponivel, AC
1701,Flora, Angiospermas, Fabaceae, Dalbergia elegans, , Vulneravel VU , VU, Mata Atlantica, Plantacao de Madereiras Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Informacao nao disponivel," BA, ES, MG"
1702,Flora, Angiospermas, Fabaceae, Dalbergia nigra," Jacaranda da Bahia, Jacaranda caviuna", Vulneravel VU , VU, Mata Atlantica, Extracao de Madeira, Sim, Sim, Nao,3, Sim," AL, BA, PE, PB, SE, ES, MG, RJ, SP, PR"
1703,Flora, Angiospermas, Euphorbiaceae, Dalechampia purpurata, , Em Perigo EN , EN, Caatinga, Agropecuaria Desenvolvimento e Infraestrutura, Nao, Nao, Nao,1, Sim, BA
1704,Flora, Angiospermas, Euphorbiaceae, Dalechampia riparia, , Criticamente em Perigo CR , CR, Mata Atlantica, Perda de Habitat Degradacao Induzida por Humanos Barragens, Sim, Nao, Nao,2, Sim, SC
1705,Flora, Angiospermas, Poaceae, Danthonia cirrata, , Em Perigo EN , EN," Mata Atlantica, Pampa", Perda de Habitat Degradacao Induzida por Humanos , Sim, Sim, Nao,2, Nao," SC, SP, RS"
1706,Flora, Angiospermas, Dilleniaceae, Davilla glaziovii, , Criticamente em Perigo CR , CR, Mata Atlantica, Assentamentos Humanos Cidades Extracao Direta Agropecuaria Industrias, Sim, Sim, Nao,2, Sim, RJ
1707,Flora, Angiospermas, Dilleniaceae, Davilla macrocarpa, , Vulneravel VU , VU, Mata Atlantica, Agropecuaria Plantacao de Madereiras Perda de Habitat Degradacao Induzida por Humanos , Sim, Nao, Nao,2, Sim, BA
1708,Flora, Angiospermas, Asteraceae, Dendrophorbium catharinense, , Vulneravel VU , VU, Mata Atlantica, Agropecuaria Mineracao Assentamentos Humanos Cidades, Sim, Sim, Nao,2, Sim," RS, SC"
1709,Flora, Angiospermas, Asteraceae, Dendrophorbium paranense, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria, Sim, Nao, Nao,2, Sim," PR, RS, SC"
1710,Flora, Angiospermas, Poaceae, Deschampsia caespitosa, , Em Perigo EN , EN, Mata Atlantica, Agropecuaria, Sim, Nao, Nao,2, Nao," PR, RS, SC"
1711,Flora, Angiospermas, Fabaceae, Desmodium craspediferum, , Em Perigo EN , EN, Mata Atlantica, Plantacao de Madereiras, Sim, Nao, Nao,2, Sim," PR, RS"
